Song_id,Quadrant,in_balanced_train,in_balanced_validate,in_balanced_test,in_complete_train,in_complete_validate,in_complete_test
MT0031925901,Q2,True,False,False,True,False,False
MT0031939057,Q4,True,False,False,True,False,False
MT0031964947,Q2,True,False,False,True,False,False
MT0031979912,Q1,True,False,False,True,False,False
MT0031996487,Q4,True,False,False,False,True,False
MT0031996897,Q1,True,False,False,True,False,False
MT0032001427,Q4,False,True,False,False,True,False
MT0032048707,Q4,False,False,True,False,False,True
MT0032050779,Q2,False,True,False,False,True,False
MT0032060949,Q4,True,False,False,False,False,True
MT0032061091,Q1,True,False,False,True,False,False
MT0032093528,Q4,True,False,False,False,True,False
MT0032157716,Q2,True,False,False,False,False,True
MT0032235381,Q1,False,True,False,False,True,False
MT0032332758,Q1,True,False,False,True,False,False
MT0032405359,Q4,False,True,False,False,True,False
MT0032628164,Q4,True,False,False,True,False,False
MT0032643023,Q3,True,False,False,True,False,False
MT0032651589,Q2,False,True,False,False,True,False
MT0032665811,Q2,True,False,False,True,False,False
MT0032669866,Q4,True,False,False,True,False,False
MT0032673223,Q1,True,False,False,True,False,False
MT0032682675,Q4,True,False,False,True,False,False
MT0032701682,Q1,False,True,False,False,True,False
MT0032723940,Q4,True,False,False,True,False,False
MT0032757175,Q3,True,False,False,True,False,False
MT0032768117,Q4,True,False,False,False,True,False
MT0032768122,Q1,True,False,False,True,False,False
MT0032778604,Q4,True,False,False,True,False,False
MT0032782452,Q1,True,False,False,True,False,False
MT0032892262,Q1,False,True,False,False,True,False
MT0032957418,Q2,False,True,False,False,True,False
MT0033061162,Q4,True,False,False,True,False,False
MT0033097471,Q2,True,False,False,True,False,False
MT0033155511,Q2,False,True,False,False,True,False
MT0033159895,Q3,True,False,False,True,False,False
MT0033218453,Q4,True,False,False,True,False,False
MT0033226848,Q3,False,False,True,False,False,True
MT0033252621,Q2,True,False,False,True,False,False
MT0033258989,Q4,True,False,False,True,False,False
MT0033262254,Q4,False,False,True,True,False,False
MT0033262547,Q4,True,False,False,True,False,False
MT0033287096,Q2,True,False,False,True,False,False
MT0033319941,Q3,False,True,False,False,True,False
MT0033345959,Q3,False,True,False,False,True,False
MT0033365015,Q4,False,False,False,False,True,False
MT0033376569,Q4,True,False,False,True,False,False
MT0033381821,Q1,True,False,False,True,False,False
MT0033391277,Q4,False,False,True,False,False,True
MT0033397942,Q4,False,True,False,False,True,False
MT0033410438,Q4,True,False,False,True,False,False
MT0033430737,Q1,True,False,False,True,False,False
MT0033459750,Q4,True,False,False,True,False,False
MT0033470806,Q2,True,False,False,True,False,False
MT0033473090,Q4,True,False,False,True,False,False
MT0033493473,Q4,False,True,False,False,True,False
MT0033512773,Q1,True,False,False,True,False,False
MT0033717316,Q1,True,False,False,True,False,False
MT0033733581,Q4,False,False,True,False,False,True
MT0033818006,Q4,False,True,False,False,True,False
MT0033841575,Q1,True,False,False,True,False,False
MT0033958450,Q1,False,False,True,False,False,True
MT0033974184,Q2,True,False,False,True,False,False
MT0033987987,Q4,False,True,False,False,True,False
MT0033993440,Q4,True,False,False,True,False,False
MT0033994043,Q4,True,False,False,True,False,False
MT0034013916,Q2,True,False,False,True,False,False
MT0034064577,Q1,True,False,False,True,False,False
MT0034094847,Q3,True,False,False,True,False,False
MT0034113973,Q2,True,False,False,True,False,False
MT0034125967,Q1,False,True,False,False,True,False
MT0034136847,Q3,True,False,False,True,False,False
MT0034138322,Q4,True,False,False,True,False,False
MT0034185119,Q1,True,False,False,True,False,False
MT0034191542,Q4,True,False,False,True,False,False
MT0034197846,Q3,True,False,False,True,False,False
MT0034211183,Q1,True,False,False,True,False,False
MT0034225020,Q4,False,True,False,False,True,False
MT0034230990,Q4,True,False,False,True,False,False
MT0034403159,Q2,False,False,False,True,False,False
MT0034403951,Q2,True,False,False,True,False,False
MT0034410340,Q3,True,False,False,True,False,False
MT0034422157,Q4,True,False,False,True,False,False
MT0034426806,Q2,True,False,False,False,True,False
MT0034429136,Q4,True,False,False,True,False,False
MT0034518366,Q3,True,False,False,True,False,False
MT0034549623,Q3,False,True,False,False,True,False
MT0034551604,Q4,True,False,False,True,False,False
MT0034552648,Q1,True,False,False,True,False,False
MT0034560618,Q3,True,False,False,True,False,False
MT0034563474,Q1,True,False,False,True,False,False
MT0034574251,Q3,False,False,True,False,False,True
MT0034577404,Q4,False,True,False,False,True,False
MT0034670435,Q2,False,False,True,False,False,True
MT0034677542,Q1,False,True,False,False,True,False
MT0034687388,Q4,True,False,False,True,False,False
MT0034694413,Q2,False,False,True,False,False,True
MT0034706827,Q4,False,True,False,False,True,False
MT0034800740,Q3,True,False,False,True,False,False
MT0034852831,Q1,True,False,False,True,False,False
MT0034988131,Q1,True,False,False,True,False,False
MT0034991842,Q2,False,True,False,False,True,False
MT0034992204,Q4,False,False,True,False,False,True
MT0034992958,Q4,True,False,False,True,False,False
MT0034996484,Q2,True,False,False,False,False,True
MT0035013189,Q1,True,False,False,True,False,False
MT0035037927,Q1,True,False,False,True,False,False
MT0035108409,Q4,True,False,False,True,False,False
MT0035119161,Q4,True,False,False,True,False,False
MT0035241675,Q2,True,False,False,True,False,False
MT0035285414,Q2,True,False,False,True,False,False
MT0035316286,Q3,True,False,False,True,False,False
MT0035322836,Q2,True,False,False,True,False,False
MT0035332435,Q1,True,False,False,True,False,False
MT0035332835,Q2,False,False,True,False,False,True
MT0035833639,Q3,True,False,False,True,False,False
MT0035974809,Q3,False,False,True,True,False,False
MT0035974819,Q3,True,False,False,True,False,False
MT0036111757,Q2,False,False,False,True,False,False
MT0036368550,Q1,True,False,False,True,False,False
MT0037985737,Q3,True,False,False,True,False,False
MT0039250520,Q2,False,True,False,False,True,False
MT0041030749,Q4,False,True,False,False,True,False
